block_id,label
blk_0097202614,0
blk_8656877484,0
blk_6532139238,0
blk_0521287239,0
blk_0799657742,0
blk_6786300567,0
blk_6477787507,0
blk_9452729900,0
blk_9221325533,0
blk_0137800651,0
blk_2707251331,0
blk_0714203635,0
blk_5583285326,0
blk_0640082855,0
blk_1536211239,0
blk_7428607283,0
blk_1970181661,0
blk_1364192285,0
blk_2749635348,0
blk_7074590880,0
blk_1389264618,0
blk_2780276106,0
blk_9073312758,0
blk_2960423422,0
blk_6203413933,0
blk_5813747039,0
blk_9695427697,0
blk_9817367620,0
blk_9164887264,1
blk_9770110976,0
blk_8470816326,0
blk_9073303711,0
blk_5483862008,0
blk_4006190603,0
blk_8644987537,0
blk_2752267198,0
blk_8010873770,0
blk_0048570172,0
blk_0935771311,0
blk_1608344668,0
blk_7325727124,0
blk_4857050909,0
blk_5350330159,0
blk_4409276796,0
blk_7936019250,0
blk_1744640296,0
blk_2116312974,1
blk_4991162839,1
blk_4412205731,1
blk_2786521743,0
blk_5812121256,0
blk_9395906231,0
blk_3947552128,0
blk_4899122926,1
blk_8763509773,0
blk_6095810236,1
blk_5268577294,0
blk_3166221545,0
blk_3643880668,0
blk_6820016767,0
blk_3450747020,0
blk_9150423644,0
blk_9570331507,0
blk_1687939493,0
blk_9723576863,0
blk_9447155480,0
blk_8440389784,0
blk_9145706757,0
blk_9278275563,0
blk_4972377155,0
blk_9681698062,0
blk_6185755968,0
blk_5633123509,0
blk_2985905495,0
blk_7597662218,0
blk_6954854808,0
blk_0258792055,0
blk_5474379026,0
blk_1276565466,0
blk_8570209114,0
blk_1132640136,1
blk_7442966005,0
blk_8514995752,0
blk_5958063367,0
blk_1742139426,1
blk_4899391787,0
blk_1260197424,0
blk_0509800875,0
blk_2025417926,0
blk_2633973015,1
blk_4539145875,1
blk_8118074452,0
blk_0221574920,0
blk_5501319238,0
blk_7892443351,0
blk_1958202127,0
blk_1049834477,0
blk_3071458858,0
blk_8251412697,0
blk_7094578731,0
blk_9731926476,0
blk_3457462090,0
blk_3197835227,0
blk_3679053069,0
blk_8753760078,0
blk_3242847889,0
blk_0451527814,0
blk_7231162617,0
blk_1926296159,0
blk_6872929946,0
blk_1519767560,0
blk_0682171415,0
blk_9556829464,0
blk_6377557316,0
blk_9289118808,1
blk_0729882464,0
blk_8645292600,0
blk_5625901106,0
blk_6779869670,0
blk_9802921955,0
blk_3476927102,0
blk_9479068486,0
blk_6934141817,0
blk_5083882023,0
blk_8515416104,0
blk_8310544886,0
blk_9946101568,0
blk_0861279237,0
blk_2396799134,0
blk_9321578410,0
blk_8340200445,0
blk_0911497800,0
blk_5600929718,0
blk_8842801115,0
blk_7858557993,0
blk_7938587271,0
blk_8259447553,0
blk_8104163412,0
blk_1064472445,0
blk_3895657315,0
blk_1297684444,0
blk_2444050809,0
blk_6293109940,1
blk_5208120402,0
blk_0061448917,0
blk_1614563369,0
blk_9142552300,0
blk_9216681093,0
blk_3173112336,0
blk_0423497717,0
blk_3969290088,0
blk_8328359220,0
blk_2057391397,1
blk_1537741886,0
blk_3258078915,0
blk_8719216965,0
blk_2510491789,0
blk_2576609446,0
blk_5160910209,0
blk_9751945969,0
blk_2908169795,0
blk_0284369241,0
blk_8322398336,1
blk_4327683583,0
blk_8700453374,0
blk_9227728595,0
blk_7554108799,0
blk_7377418510,0
blk_0333134971,0
blk_6766053852,0
blk_2009450297,0
blk_2962305713,0
blk_5707754694,0
blk_6179792845,0
blk_8173536416,0
blk_2126844308,0
blk_5180168596,0
blk_3627876754,0
blk_6248717494,0
blk_3530097488,0
blk_9316972545,0
blk_0729101423,0
blk_6305464043,0
blk_5906734456,0
blk_9971851704,0
blk_6264150926,0
blk_8433575407,0
blk_9517881759,0
blk_9895894528,0
blk_8662061232,1
blk_5024863958,0
blk_9411717842,0
blk_4985820692,1
blk_0861620050,0
blk_0299943651,0
blk_7684469354,0
blk_4254584300,0
blk_3590194168,0
blk_1982995421,0
blk_1877770742,1
blk_6197347851,0
blk_3599531645,0
blk_1242474559,0
blk_2363812687,0
blk_0022622707,0
blk_0146560415,0
blk_7267865896,0
blk_3871249791,0
blk_9886074828,1
blk_5191223327,0
blk_4950863905,0
blk_7951242903,0
blk_6966772603,0
blk_6347786484,0
blk_4594934824,0
blk_3559206826,0
blk_6028855284,0
blk_5611089936,0
blk_6483959676,0
blk_5386204749,0
blk_6454319639,0
blk_5565989173,0
blk_6125005678,0
blk_0131044288,0
blk_3786629669,0
blk_4582523154,0
blk_2001714098,0
blk_5971008299,0
blk_8425487634,0
blk_4141329761,0
blk_1592169284,0
blk_3927129299,0
blk_2770810096,0
blk_5120774029,1
blk_9948219357,0
blk_9647807749,0
blk_4848455546,0
blk_0423804914,1
blk_1364842641,0
blk_7580625885,0
blk_1997131193,0
blk_5258999814,0
blk_0103626873,0
blk_0144634234,0
blk_9827716826,0
blk_8624907162,0
blk_6743729706,0
blk_1075279682,0
blk_4799973041,0
blk_0604911102,0
blk_6048969084,0
blk_4405799702,0
blk_8098512625,0
blk_2121713405,0
blk_3056606597,0
blk_3122374089,0
blk_4561569551,0
blk_1182733062,0
blk_7983783059,0
blk_2068302952,0
blk_5619759923,0
blk_4014864348,0
blk_3782500908,0
blk_8824978115,0
blk_2984039974,0
blk_2407360766,0
blk_4845131529,0
blk_0990544120,0
blk_3645322544,0
blk_9975709247,0
blk_6640750871,0
blk_5115232534,0
blk_0757412451,0
blk_7680276774,1
blk_2553314435,0
blk_8958892388,0
blk_2286462367,0
blk_7785990989,0
blk_8336107463,0
blk_7478019187,0
blk_3312355403,0
blk_9938736041,0
blk_6284134549,0
blk_8283058976,0
blk_2743994631,0
blk_3367162403,0
blk_2126411572,0
blk_9122550659,0
blk_7250180309,0
blk_4721639595,0
blk_8221393631,0
blk_1869676546,0
blk_2354892838,0
blk_2012369543,0
blk_4852384883,1
blk_4540391196,0
blk_9697598167,0
blk_3380283909,0
blk_7941061379,0
blk_7212407722,0
blk_6881957817,0
blk_7209798283,0
blk_1836727041,0
blk_0057392541,0
blk_9779230489,0
blk_7547985907,0
blk_8299028944,0
blk_1481010157,0
blk_7607743231,1
blk_8123068924,1
blk_8670842969,0
blk_5326830997,0
blk_7336476329,0
blk_8356103861,0
blk_2388651555,0
blk_7359693838,0
blk_7662772152,0
blk_2799746528,0
blk_1483985792,0
blk_8244405456,0
blk_3607807063,0
blk_0489136129,0
blk_3388913750,0
blk_1444775447,0
blk_8038935425,0
blk_1584280981,0
blk_0057554389,0
blk_5923195706,0
blk_9674497232,0
blk_8289847469,0
blk_6294253113,0
blk_6867233145,0
blk_7649162294,0
blk_7233730815,0
blk_7537783626,0
blk_1611713004,0
blk_5437609475,0
blk_4322946965,0
blk_1634521588,1
blk_8730349610,1
blk_6746498983,0
blk_3402724983,0
blk_5709377844,0
blk_8918505218,0
blk_8706741358,0
blk_0712016198,0
blk_0994217846,0
blk_7671000562,0
blk_6609896218,0
blk_2121084149,0
blk_3621290397,0
blk_7082321366,0
blk_5226800797,0
blk_2464953204,0
blk_6999597119,0
blk_0161213596,0
blk_4230826904,0
blk_7027587373,0
blk_7939106699,0
blk_4988093121,0
blk_0134945758,0
blk_2533638712,0
blk_9136860967,0
blk_2765960542,0
blk_7234113967,0
blk_8098468978,0
blk_5363199456,0
blk_8996946840,0
blk_1240592027,0
blk_4943269173,0
blk_6595973591,0
blk_7766814202,1
blk_2177279238,0
blk_7593145780,0
blk_3845474962,1
blk_5902068105,0
blk_5400944183,0
blk_9968912222,0
blk_5073967379,0
blk_1520183765,0
blk_2421372319,0
blk_8635479689,0
blk_6743971330,0
blk_8836031420,0
blk_3446722974,0
blk_1830626496,0
blk_0795641328,0
blk_5214541612,0
blk_0044631396,0
blk_8858321376,0
blk_3399293249,1
blk_0095706806,0
blk_2126910781,0
blk_4320317055,0
blk_6504779636,0
blk_2906158567,0
blk_2726306290,0
blk_8280295505,0
blk_2437921866,0
blk_4831411206,0
blk_3216157452,0
blk_9352681988,0
blk_1667816779,0
blk_9781837562,0
blk_8110313676,0
blk_1162966620,0
blk_4981838441,1
blk_7197548466,0
blk_6005351697,0
blk_3535725183,0
blk_1272357901,0
blk_2335115071,1
blk_9185480786,0
blk_4148166788,0
blk_9571550455,0
blk_8633574392,0
blk_3170596942,0
blk_6369277974,0
blk_6860757385,0
blk_2975211586,0
blk_9968162033,0
blk_1696445011,0
blk_0216222369,0
blk_7309988774,0
blk_7607223733,0
blk_8066531048,0
blk_8905952282,0
blk_6089116301,0
blk_7732785066,0
blk_1572367741,0
blk_9818957270,0
blk_8461087038,0
blk_4759139688,0
blk_1962019116,0
blk_7704751096,0
blk_9668361550,1
blk_0310873246,0
blk_0441989496,1
blk_8800753453,0
blk_7930694077,0
blk_6391426071,0
blk_5792583713,0
blk_3318733706,0
blk_6878268572,0
blk_0609243116,0
blk_9536965907,0
blk_9133567893,1
blk_8379678023,0
blk_0392579822,0
blk_2364886743,0
blk_1367127646,0
blk_1596842298,1
blk_7253410836,0
blk_6350150085,0
blk_2725585347,0
blk_9360877108,0
blk_2068138239,0
blk_6690559890,0
blk_5658318160,0
blk_3223586542,0
blk_7099720897,0
blk_3075808265,0
blk_3449253524,0
blk_1944890169,0
blk_5383003765,0
blk_2333072825,0
blk_6687921560,0
blk_8435501504,0
blk_0131215945,0
blk_5748190821,0
blk_5506942653,0
blk_4693334445,0
blk_4145014533,1
blk_9745784492,0
blk_5317113223,0
blk_0262543177,0
blk_3837078053,0
blk_1829938854,1
blk_8359802471,0
blk_1190317328,0
blk_0177730641,0
blk_5461435356,0
blk_0174020081,1
blk_0502262785,0
blk_8797513996,0
blk_4855061419,0
blk_3380808541,1
blk_4701228400,0
blk_8291417114,0
blk_2740223420,0
blk_8383211942,0
blk_2730558461,0
blk_4975692154,0
blk_1605484051,0
blk_0961448023,1
blk_3905887759,0
blk_2555526872,0
blk_2144763133,0
blk_3400296595,0
blk_4240863351,0
blk_1404826533,0
blk_4338672969,0
blk_0766270445,1
blk_3444016753,0
blk_7771503901,0
blk_2775151873,0
blk_0026250831,0
blk_3476454779,0
blk_1362335442,0
blk_9281274041,0
blk_3782380716,1
blk_9200934936,0
blk_6572739272,0
blk_2482818043,0
blk_6766943264,0
blk_2119541482,0
blk_1291918315,1
blk_7898098936,0
blk_0106353822,0
blk_9012699490,0
blk_1968999242,0
blk_4036641779,0
blk_6557765279,0
blk_1827132370,0
blk_3631625236,0
blk_9202570492,0
blk_4241021927,0
blk_0509672443,0
blk_1853396077,0
blk_1157670690,0
blk_8506087911,0
blk_8524202272,0
blk_9975380004,1
blk_3580903805,0
blk_4827201472,0
blk_4633765162,0
blk_4816963861,0
blk_1806259453,0
blk_0908688778,1
blk_4534502945,0
blk_6509704818,0
blk_5630982530,0
blk_1595907659,0
blk_8145569837,0
blk_2322955320,0
blk_1339398461,0
blk_0256053460,0
blk_8878472594,0
blk_8787766462,0
blk_7104529265,0
blk_7596215014,0
blk_0923472848,0
blk_3346497814,1
blk_2632734162,0
blk_0263231084,0
blk_8972338624,0
blk_7581153651,0
blk_1037717736,0
blk_5830271835,0
blk_6524890585,0
blk_7615887816,0
blk_8507607355,0
blk_3149253029,0
blk_7431036441,0
blk_4941811785,0
blk_0364752042,0
blk_8710200627,0
blk_5123011703,0
blk_6070317841,0
blk_8619805399,0
blk_4302274048,0
blk_4023096776,0
blk_1588042181,0
blk_7773178722,0
blk_9519945845,0
blk_6408312482,0
blk_3461676242,0
blk_6466881266,0
blk_4057264402,0
blk_8877647535,0
blk_3797975906,0
blk_3854272288,0
blk_9692486083,0
blk_2220999470,0
blk_1061067402,0
blk_0689509900,0
blk_6571369067,0
blk_0633848179,0
blk_0197000449,0
blk_5597049020,0
blk_9218746423,1
blk_7062715370,0
blk_6023246118,0
blk_5656315358,0
blk_6306445765,0
blk_1928067870,0
blk_9930870234,0
blk_8746109437,1
blk_9191102364,0
blk_0852324953,0
blk_5088728639,1
blk_7881930317,0
